timestamp;image_file;prompt;response;goldtruth
240515103210;malsha_seaa/pos/1508888861187398_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103215;malsha_seaa/pos/1508888862187568_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103221;malsha_seaa/pos/1508888863187598_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103227;malsha_seaa/pos/1508888864187374_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103233;malsha_seaa/pos/1508888865187342_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103239;malsha_seaa/pos/1508888866187592_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103244;malsha_seaa/pos/1508888867187545_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103250;malsha_seaa/pos/1508888868187525_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103256;malsha_seaa/pos/1508888869187289_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103303;malsha_seaa/pos/1508888870187413_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103310;malsha_seaa/pos/1510433487193812_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103315;malsha_seaa/pos/1510433488190451_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103322;malsha_seaa/pos/1510433489189909_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103328;malsha_seaa/pos/1510433490189761_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103333;malsha_seaa/pos/1510433491190093_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103339;malsha_seaa/pos/1511379234162044_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103344;malsha_seaa/pos/1511379235161670_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103351;malsha_seaa/pos/1511379236161680_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103359;malsha_seaa/pos/1511379237161633_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103405;malsha_seaa/pos/1511379238161677_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103413;malsha_seaa/pos/1511379239161487_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103419;malsha_seaa/pos/1511379240161589_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240515103426;malsha_seaa/neg/1507218009968070_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103433;malsha_seaa/neg/1507218010966894_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103440;malsha_seaa/neg/1507218011967937_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103449;malsha_seaa/neg/1507218012969674_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103456;malsha_seaa/neg/1507218013971667_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103505;malsha_seaa/neg/1507218014972851_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103512;malsha_seaa/neg/1507218015973628_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103521;malsha_seaa/neg/1507218016975252_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103528;malsha_seaa/neg/1507218017980056_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103534;malsha_seaa/neg/1507224116580652_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103540;malsha_seaa/neg/1507224117577023_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103546;malsha_seaa/neg/1507224118576023_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103553;malsha_seaa/neg/1507224119576112_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103559;malsha_seaa/neg/1507226311530763_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103606;malsha_seaa/neg/1507226312531166_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103614;malsha_seaa/neg/1507226313531105_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103622;malsha_seaa/neg/1507226314530866_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103628;malsha_seaa/neg/1507226315530767_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103635;malsha_seaa/neg/1507312242230521_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103643;malsha_seaa/neg/1507312243230065_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103649;malsha_seaa/neg/1507312244230290_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103655;malsha_seaa/neg/1507312245230539_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103700;malsha_seaa/neg/1507312246230412_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103708;malsha_seaa/neg/1507312247230368_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103717;malsha_seaa/neg/1507312507177079_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103722;malsha_seaa/neg/1507312508175998_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103728;malsha_seaa/neg/1507312509175845_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103733;malsha_seaa/neg/1507312510175678_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103740;malsha_seaa/neg/1507312511175831_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515103746;malsha_seaa/neg/1507312512175720_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103752;malsha_seaa/neg/1507312513176513_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103801;malsha_seaa/neg/1507598372956625_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103807;malsha_seaa/neg/1507664596877043_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103813;malsha_seaa/neg/1507664597876841_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103820;malsha_seaa/neg/1507664598876691_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515103826;malsha_seaa/neg/1507730163808098_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103832;malsha_seaa/neg/1507730164808050_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103838;malsha_seaa/neg/1507730165808146_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103845;malsha_seaa/neg/1507730166808010_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103852;malsha_seaa/neg/1507730167808006_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103858;malsha_seaa/neg/1507730168807986_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103903;malsha_seaa/neg/1507730169807727_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103909;malsha_seaa/neg/1507730170807502_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103918;malsha_seaa/neg/1507774057090104_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103925;malsha_seaa/neg/1507774058090003_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103933;malsha_seaa/neg/1507774059088740_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103942;malsha_seaa/neg/1507774060088103_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103951;malsha_seaa/neg/1507774061087502_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515103959;malsha_seaa/neg/1508017225344739_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104005;malsha_seaa/neg/1508017226344568_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104012;malsha_seaa/neg/1508017227344600_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104017;malsha_seaa/neg/1508017228344593_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104023;malsha_seaa/neg/1508017229344617_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104029;malsha_seaa/neg/1508017230344759_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104038;malsha_seaa/neg/1508026479468667_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104046;malsha_seaa/neg/1508034082302818_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104055;malsha_seaa/neg/1508034083302974_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104101;malsha_seaa/neg/1508080112397060_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104107;malsha_seaa/neg/1508080113396882_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104113;malsha_seaa/neg/1508080114396667_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104119;malsha_seaa/neg/1508080115396172_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104125;malsha_seaa/neg/1508080116396195_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515104133;malsha_seaa/neg/1508086852953325_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515104140;malsha_seaa/neg/1508086854953301_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104146;malsha_seaa/neg/1508092361030624_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104152;malsha_seaa/neg/1508092362029629_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104159;malsha_seaa/neg/1508092363028447_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515104205;malsha_seaa/neg/1508604822275041_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104211;malsha_seaa/neg/1508604823275386_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104217;malsha_seaa/neg/1508604824276472_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104224;malsha_seaa/neg/1508604825280711_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104229;malsha_seaa/neg/1508604826287586_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104236;malsha_seaa/neg/1508717958013390_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104245;malsha_seaa/neg/1508717959013208_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104251;malsha_seaa/neg/1508717960013160_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104258;malsha_seaa/neg/1508718067614094_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515104304;malsha_seaa/neg/1508718068613937_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515104311;malsha_seaa/neg/1508718069614027_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515104320;malsha_seaa/neg/1508798385169544_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104327;malsha_seaa/neg/1508798386169186_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104334;malsha_seaa/neg/1508798387169578_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104342;malsha_seaa/neg/1508798388169613_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104349;malsha_seaa/neg/1508798389169659_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104357;malsha_seaa/neg/1508974685293414_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104403;malsha_seaa/neg/1508974686292726_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104410;malsha_seaa/neg/1508974687291507_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104418;malsha_seaa/neg/1508974688290169_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104424;malsha_seaa/neg/1508974689289631_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104429;malsha_seaa/neg/1509048634038180_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240515104435;malsha_seaa/neg/1509139828225111_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104441;malsha_seaa/neg/1509139829224903_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104448;malsha_seaa/neg/1509139830225165_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104454;malsha_seaa/neg/1509139831324784_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240515104502;malsha_seaa/neg/1509155256195557_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
