timestamp;image_file;prompt;response;goldtruth
240506152129;malsha_seaa/pos/1507218000974280_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152136;malsha_seaa/pos/1507218001974081_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152142;malsha_seaa/pos/1507218002973949_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152150;malsha_seaa/pos/1507218003974266_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152156;malsha_seaa/pos/1507218004974060_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152204;malsha_seaa/pos/1507241617619981_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152211;malsha_seaa/pos/1507241618620181_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152218;malsha_seaa/pos/1507241619619977_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152224;malsha_seaa/pos/1507241626620100_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152242;malsha_seaa/pos/1507245557916301_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152249;malsha_seaa/pos/1507245558916417_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152255;malsha_seaa/pos/1507245563916108_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152303;malsha_seaa/pos/1507245565916167_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152309;malsha_seaa/pos/1507245566916043_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152318;malsha_seaa/pos/1507250075983606_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152325;malsha_seaa/pos/1507250076983657_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152332;malsha_seaa/pos/1507250077983698_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152338;malsha_seaa/pos/1507250078983371_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152347;malsha_seaa/pos/1507250079983493_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152410;malsha_seaa/pos/1507250080983797_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152419;malsha_seaa/pos/1507265180781115_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152428;malsha_seaa/pos/1507265181781126_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152437;malsha_seaa/pos/1507265182781291_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152507;malsha_seaa/pos/1507265183781544_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152518;malsha_seaa/pos/1507265184781569_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152526;malsha_seaa/pos/1507265186784072_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152536;malsha_seaa/pos/1507265187785073_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152545;malsha_seaa/pos/1507265188785631_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152554;malsha_seaa/pos/1507265189786118_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152650;malsha_seaa/pos/1507265190786488_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152656;malsha_seaa/pos/1507598368756667_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152702;malsha_seaa/pos/1507598369856332_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152722;malsha_seaa/pos/1507675958632046_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152729;malsha_seaa/pos/1507675959632219_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152735;malsha_seaa/pos/1507675960632035_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152742;malsha_seaa/pos/1507675961631643_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152750;malsha_seaa/pos/1507675962631825_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152758;malsha_seaa/pos/1507675963631921_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506152815;malsha_seaa/pos/1508026473468658_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152825;malsha_seaa/pos/1508026474468960_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152834;malsha_seaa/pos/1508026475468833_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152900;malsha_seaa/pos/1508026476468518_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152909;malsha_seaa/pos/1508026477468878_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506152929;malsha_seaa/pos/1508026478469291_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153002;malsha_seaa/pos/1508026479468667_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153008;malsha_seaa/pos/1508027104917873_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153034;malsha_seaa/pos/1508027105918146_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153048;malsha_seaa/pos/1508027106917976_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153055;malsha_seaa/pos/1508027107917364_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153102;malsha_seaa/pos/1508027108918102_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153109;malsha_seaa/pos/1508027109918589_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153115;malsha_seaa/pos/1508086846953170_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153122;malsha_seaa/pos/1508086847953428_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153129;malsha_seaa/pos/1508086848953569_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153136;malsha_seaa/pos/1508086849953459_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153143;malsha_seaa/pos/1508086850953376_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153150;malsha_seaa/pos/1508086851953278_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153156;malsha_seaa/pos/1508086852953325_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153202;malsha_seaa/pos/1508086853953451_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153209;malsha_seaa/pos/1508086854953301_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153217;malsha_seaa/pos/1508086855953442_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153223;malsha_seaa/pos/1508086856953307_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153231;malsha_seaa/pos/1508086857953361_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153241;malsha_seaa/pos/1508086858953411_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153248;malsha_seaa/pos/1508086859953587_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153255;malsha_seaa/pos/1508109294692629_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153302;malsha_seaa/pos/1508109295693120_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153309;malsha_seaa/pos/1508109296693718_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153317;malsha_seaa/pos/1508109297693738_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153331;malsha_seaa/pos/1508199135017257_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153336;malsha_seaa/pos/1508199136017177_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153347;malsha_seaa/pos/1508199137017050_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153401;malsha_seaa/pos/1508199138016954_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153407;malsha_seaa/pos/1508199139017166_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153412;malsha_seaa/pos/1508199140017233_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153417;malsha_seaa/pos/1508199141017148_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153422;malsha_seaa/pos/1508199142017068_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153429;malsha_seaa/pos/1508199143016856_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153451;malsha_seaa/pos/1508199144016940_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153456;malsha_seaa/pos/1508199145017232_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153501;malsha_seaa/pos/1508199146017127_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153507;malsha_seaa/pos/1508199147017115_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153514;malsha_seaa/pos/1508252463415079_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153523;malsha_seaa/pos/1508252464415591_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153532;malsha_seaa/pos/1508252465415690_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153539;malsha_seaa/pos/1508252466415805_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153546;malsha_seaa/pos/1508252467415714_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153553;malsha_seaa/pos/1508252468415717_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153600;malsha_seaa/pos/1508252469416115_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153606;malsha_seaa/pos/1508252470416150_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153648;malsha_seaa/pos/1508252471416293_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153655;malsha_seaa/pos/1508252472416127_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153703;malsha_seaa/pos/1508252473416203_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153711;malsha_seaa/pos/1508718058613868_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153719;malsha_seaa/pos/1508718059613888_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153753;malsha_seaa/pos/1508718060613807_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153800;malsha_seaa/pos/1508718061613821_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153807;malsha_seaa/pos/1508718062614007_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153839;malsha_seaa/pos/1508718063614027_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153850;malsha_seaa/pos/1508718064613922_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153858;malsha_seaa/pos/1508718065613742_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153905;malsha_seaa/pos/1508718066613802_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153910;malsha_seaa/pos/1508888856187557_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153922;malsha_seaa/pos/1508888857187418_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153928;malsha_seaa/pos/1508888858187428_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506153936;malsha_seaa/pos/1508888859187454_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506153942;malsha_seaa/pos/1508888860187556_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154008;malsha_seaa/pos/1508888861187398_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154013;malsha_seaa/pos/1508888862187568_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154019;malsha_seaa/pos/1508888863187598_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154024;malsha_seaa/pos/1508888864187374_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154029;malsha_seaa/pos/1508888865187342_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154035;malsha_seaa/pos/1508888866187592_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154044;malsha_seaa/pos/1508888867187545_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154052;malsha_seaa/pos/1508888868187525_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154106;malsha_seaa/pos/1508888869187289_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154114;malsha_seaa/pos/1508888870187413_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154122;malsha_seaa/pos/1509402143989572_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154143;malsha_seaa/pos/1509402144989656_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154202;malsha_seaa/pos/1509402145989494_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154209;malsha_seaa/pos/1509402146989650_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154216;malsha_seaa/pos/1509402147989712_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154223;malsha_seaa/pos/1509402148989578_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154232;malsha_seaa/pos/1509402149989735_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154243;malsha_seaa/pos/1509402150989826_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154250;malsha_seaa/pos/1509402151989664_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154300;malsha_seaa/pos/1509402152989856_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154309;malsha_seaa/pos/1509402153989768_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154317;malsha_seaa/pos/1509402154989571_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154323;malsha_seaa/pos/1510433487193812_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154331;malsha_seaa/pos/1510433488190451_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154343;malsha_seaa/pos/1510433489189909_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154349;malsha_seaa/pos/1510433490189761_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154355;malsha_seaa/pos/1510433491190093_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154401;malsha_seaa/pos/1510433492190261_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154407;malsha_seaa/pos/1510433493190107_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154412;malsha_seaa/pos/1510433494190079_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154418;malsha_seaa/pos/1511379234162044_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154424;malsha_seaa/pos/1511379235161670_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154430;malsha_seaa/pos/1511379236161680_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154436;malsha_seaa/pos/1511379237161633_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154441;malsha_seaa/pos/1511379238161677_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154447;malsha_seaa/pos/1511379239161487_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154455;malsha_seaa/pos/1511379240161589_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;yes
240506154502;malsha_seaa/pos/1511379241161604_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;yes
240506154508;malsha_seaa/neg/1507218009968070_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154516;malsha_seaa/neg/1507218010966894_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154525;malsha_seaa/neg/1507218011967937_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154532;malsha_seaa/neg/1507218012969674_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154539;malsha_seaa/neg/1507218013971667_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154545;malsha_seaa/neg/1507218014972851_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154602;malsha_seaa/neg/1507218015973628_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154608;malsha_seaa/neg/1507218016975252_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154614;malsha_seaa/neg/1507218017980056_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154620;malsha_seaa/neg/1507224116580652_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154626;malsha_seaa/neg/1507224117577023_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154633;malsha_seaa/neg/1507224118576023_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154639;malsha_seaa/neg/1507224119576112_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154645;malsha_seaa/neg/1507226311530763_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154651;malsha_seaa/neg/1507226312531166_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154658;malsha_seaa/neg/1507226313531105_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154703;malsha_seaa/neg/1507226314530866_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154714;malsha_seaa/neg/1507226315530767_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154721;malsha_seaa/neg/1507312242230521_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154726;malsha_seaa/neg/1507312243230065_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154731;malsha_seaa/neg/1507312244230290_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154737;malsha_seaa/neg/1507312245230539_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154745;malsha_seaa/neg/1507312246230412_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154756;malsha_seaa/neg/1507312247230368_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154802;malsha_seaa/neg/1507312507177079_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154806;malsha_seaa/neg/1507312508175998_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154812;malsha_seaa/neg/1507312509175845_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154818;malsha_seaa/neg/1507312510175678_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154823;malsha_seaa/neg/1507312511175831_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154829;malsha_seaa/neg/1507312512175720_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154834;malsha_seaa/neg/1507312513176513_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154839;malsha_seaa/neg/1507598370956842_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506154849;malsha_seaa/neg/1507598371956532_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506154855;malsha_seaa/neg/1507598372956625_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154908;malsha_seaa/neg/1507664596877043_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154914;malsha_seaa/neg/1507664597876841_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506154925;malsha_seaa/neg/1507664598876691_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;yes;no
240506154933;malsha_seaa/neg/1507730163808098_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154938;malsha_seaa/neg/1507730164808050_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154944;malsha_seaa/neg/1507730165808146_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154950;malsha_seaa/neg/1507730166808010_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506154956;malsha_seaa/neg/1507730167808006_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155003;malsha_seaa/neg/1507730168807986_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155009;malsha_seaa/neg/1507730169807727_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155015;malsha_seaa/neg/1507730170807502_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155023;malsha_seaa/neg/1507774057090104_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155033;malsha_seaa/neg/1507774058090003_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155041;malsha_seaa/neg/1507774059088740_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155050;malsha_seaa/neg/1507774060088103_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155057;malsha_seaa/neg/1507774061087502_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
240506155103;malsha_seaa/neg/1508017225344739_front.jpeg;Is there a human pedestrian in this image? Answer only either "yes" or "no".;no;no
