timestamp;prompt;image_file;run;gencoordinates;goldcoordinates;overlap;areaoftrueboundingbox;totaltp;totalareaoftrueboundingbox;recall;union;overlap/union
240506154414;Given the ;1506961334986515_front.jpeg;1;(278.4, 791.04), (451.2, 1254.4);(60.0, 741.0), (321.0, 281.0);0;120060.0;0;240120.0;0.0;200128.608;0.0
240506154447;Given the ;1506961334986515_front.jpeg;2;(326.40000000000003, 742.4), (460.79999999999995, 1126.4);(60.0, 741.0), (321.0, 281.0);0;120060.0;0;360180.0;0.0;171669.59999999998;0.0
240506154525;Given the ;1506961335982268_front.jpeg;0;(864.0, 896.0), (1056.0, 1190.4);(789.0, 769.0), (1064.0, 1022.0);24192.0;69575.0;24192.0;69575.0;0.3477111031261229;101907.80000000002;0.23738872403560826
240506154553;Given the ;1506961335982268_front.jpeg;1;(925.4399999999999, 719.3600000000001), (1008.0, 977.9200000000001);(789.0, 769.0), (1064.0, 1022.0);17248.435200000018;69575.0;41440.43520000002;139150.0;0.2479113934602949;73673.2784;0.23411746371444636
240506154653;Given the ;1507130304508918_front.jpeg;0;(1282.5600000000002, 623.36), (1328.6399999999999, 800.0);(984.0, 637.0), (1040.0, 1084.0);0;25032.0;0;25032.0;0.0;33171.57119999995;0.0
240506154939;Given the ;1507130305508886_front.jpeg;2;(946.56, 870.4000000000001), (996.48, 1008.6400000000001);(1042.0, 645.0), (1086.0, 1134.0);0;21516.0;0;21516.0;0.0;28416.94080000001;0.0
240506155011;Given the ;1507130306508853_front.jpeg;0;(979.2, 550.4), (1036.8000000000002, 806.4);(1074.0, 653.0), (1128.0, 1182.0);0;28566.0;0;28566.0;0.0;43311.600000000035;0.0
240506155047;Given the ;1507130306508853_front.jpeg;1;(921.5999999999999, 704.0), (979.2, 819.2);(1074.0, 653.0), (1128.0, 1182.0);0;28566.0;0;57132.0;0.0;35201.52000000002;0.0
240506155116;Given the ;1507130306508853_front.jpeg;2;(921.5999999999999, 832.0), (998.4000000000001, 1024.0);(1074.0, 653.0), (1128.0, 1182.0);0;28566.0;0;85698.0;0.0;43311.600000000035;0.0
240506155147;Given the ;1507130307509115_front.jpeg;0;(1190.4, 678.4000000000001), (1228.8, 755.1999999999999);(1123.0, 657.0), (1167.0, 1239.0);0;25608.0;0;25608.0;0.0;28557.119999999984;0.0
240506155216;Given the ;1507130307509115_front.jpeg;1;(979.2, 576.0), (1075.2, 832.0);(1123.0, 657.0), (1167.0, 1239.0);0;25608.0;0;51216.0;0.0;50184.0;0.0
240506155246;Given the ;1507130307509115_front.jpeg;2;(864.0, 768.0), (921.5999999999999, 844.8000000000001);(1123.0, 657.0), (1167.0, 1239.0);0;25608.0;0;76824.0;0.0;30031.679999999997;0.0
240506155313;Given the ;1507130308509236_front.jpeg;0;(1113.6, 678.4000000000001), (1190.4, 934.4);(1187.0, 677.0), (1241.0, 1316.0);870.4000000000229;34506.0;870.4000000000229;34506.0;0.025224598620530427;53296.400000000016;0.016331003013280623
240506155351;Given the ;1507130308509236_front.jpeg;1;(902.4, 704.0), (979.2, 870.4000000000001);(1187.0, 677.0), (1241.0, 1316.0);0;34506.0;870.4000000000229;69012.0;0.0;47285.52000000002;0.0
240506155426;Given the ;1507130308509236_front.jpeg;2;(1042.5600000000002, 844.8000000000001), (1100.1599999999999, 992.0);(1187.0, 677.0), (1241.0, 1316.0);0;34506.0;870.4000000000229;103518.0;0.0;42984.71999999995;0.0
240506155456;Given the ;1507130309509190_front.jpeg;0;(1267.2, 1049.6), (1305.6000000000001, 1216.0);(1295.0, 685.0), (1361.0, 1436.0);1763.8400000000236;49566.0;1763.8400000000236;49566.0;0.0355856837348187;54191.91999999999;0.03254742501419049
240506155549;Given the ;1507130309509190_front.jpeg;1;(1036.8000000000002, 1190.4), (1075.2, 1280.0);(1295.0, 685.0), (1361.0, 1436.0);0;49566.0;1763.8400000000236;99132.0;0.0;53006.639999999985;0.0
240506155659;Given the ;1507130309509190_front.jpeg;2;(921.5999999999999, 832.0), (998.4000000000001, 1024.0);(1295.0, 685.0), (1361.0, 1436.0);0;49566.0;1763.8400000000236;148698.0;0.0;64311.600000000035;0.0
240506155730;Given the ;1507130310509541_front.jpeg;0;(1612.8, 678.4000000000001), (1689.6, 934.4);(1434.0, 685.0), (1534.0, 1595.0);0;91000.0;0;91000.0;0.0;110660.79999999999;0.0
240506155800;Given the ;1507130310509541_front.jpeg;1;(1651.2, 870.4000000000001), (1708.8, 1216.0);(1434.0, 685.0), (1534.0, 1595.0);0;91000.0;0;182000.0;0.0;110906.55999999997;0.0
240506155834;Given the ;1507130310509541_front.jpeg;2;(1555.2, 729.5999999999999), (1632.0, 947.2);(1434.0, 685.0), (1534.0, 1595.0);0;91000.0;0;273000.0;0.0;107711.68;0.0
240506155905;Given the ;1507130311509733_front.jpeg;0;(1747.2, 844.8000000000001), (1824.0, 1228.8);(1651.0, 681.0), (1741.0, 1852.0);0;105390.0;0;105390.0;0.0;134881.19999999998;0.0
240506155945;Given the ;1507130311509733_front.jpeg;1;(1632.0, 1062.3999999999999), (1708.8, 1280.0);(1651.0, 681.0), (1741.0, 1852.0);12577.279999999999;105390.0;12577.279999999999;210780.0;0.11934035487237878;109524.4;0.11483436718788519
240506160014;Given the ;1507130311509733_front.jpeg;2;(1708.8, 857.6), (1785.6000000000001, 1241.6);(1651.0, 681.0), (1741.0, 1852.0);12364.800000000014;105390.0;24942.080000000013;316170.0;0.11732422430970693;122516.40000000005;0.10092280769915138
240506160117;Given the ;1507217998973709_front.jpeg;1;(134.4, 281.6), (307.2, 576.0);(151.0, 673.0), (213.0, 243.0);0;26660.0;0;26660.0;0.0;77532.31999999999;0.0
240506160222;Given the ;1507217999974119_front.jpeg;0;(48.0, 358.40000000000003), (192.0, 793.6);(141.0, 665.0), (205.0, 257.0);0;26112.0;0;26112.0;0.0;88780.79999999999;0.0
240506160250;Given the ;1507217999974119_front.jpeg;1;(155.52, 691.2), (309.12, 1176.3200000000002);(141.0, 665.0), (205.0, 257.0);0;26112.0;0;52224.0;0.0;100626.43200000002;0.0
240506160321;Given the ;1507217999974119_front.jpeg;2;(268.8, 358.40000000000003), (345.59999999999997, 614.4);(141.0, 665.0), (205.0, 257.0);0;26112.0;0;78336.0;0.0;45772.79999999999;0.0
240506160353;Given the ;1507218000974280_front.jpeg;0;(199.67999999999998, 334.08000000000004), (337.91999999999996, 592.64);(118.0, 677.0), (188.0, 214.0);0;32410.0;0;32410.0;0.0;68153.33439999999;0.0
240506160429;Given the ;1507218000974280_front.jpeg;1;(288.0, 256.0), (480.0, 576.0);(118.0, 677.0), (188.0, 214.0);0;32410.0;0;64820.0;0.0;93850.0;0.0
240506160459;Given the ;1507218000974280_front.jpeg;2;(19.2, 601.5999999999999), (153.6, 1216.0);(118.0, 677.0), (188.0, 214.0);0;32410.0;0;97230.0;0.0;114985.36000000002;0.0
240506160717;Given the ;1507218002973949_front.jpeg;0;(307.2, 704.0), (460.79999999999995, 1024.0);(54.0, 689.0), (128.0, 187.0);0;37148.0;0;37148.0;0.0;86299.99999999999;0.0
240506160745;Given the ;1507218002973949_front.jpeg;1;(422.4, 704.0), (652.8000000000001, 1088.0);(54.0, 689.0), (128.0, 187.0);0;37148.0;0;74296.0;0.0;125621.60000000003;0.0
240506160818;Given the ;1507218002973949_front.jpeg;2;(192.0, 704.0), (326.40000000000003, 832.0);(54.0, 689.0), (128.0, 187.0);0;37148.0;0;111444.0;0.0;54351.200000000004;0.0
240506160848;Given the ;1507218003974266_front.jpeg;0;(230.39999999999998, 742.4), (364.8, 1126.4);(24.0, 695.0), (96.0, 171.0);0;37728.0;0;37728.0;0.0;89337.60000000003;0.0
240506160921;Given the ;1507218003974266_front.jpeg;1;(19.2, 576.0), (192.0, 1241.6);(24.0, 695.0), (96.0, 171.0);0;37728.0;0;75456.0;0.0;152743.68;0.0
240506161005;Given the ;1507218003974266_front.jpeg;2;(441.6, 576.0), (633.6, 1216.0);(24.0, 695.0), (96.0, 171.0);0;37728.0;0;113184.0;0.0;160608.0;0.0
240506161105;Given the ;1507218004974060_front.jpeg;1;(78.72, 587.52), (199.67999999999998, 972.8);(2.0, 701.0), (50.0, 167.0);0;25632.0;0;25632.0;0.0;72235.46879999999;0.0
240506161136;Given the ;1507218004974060_front.jpeg;2;(213.12, 1021.44), (284.15999999999997, 1256.96);(2.0, 701.0), (50.0, 167.0);0;25632.0;0;51264.0;0.0;42363.34079999999;0.0
240506161204;Given the ;1507241617619981_front.jpeg;0;(38.4, 806.4), (345.59999999999997, 1241.6);(14.0, 797.0), (442.0, 480.0);0;135676.0;0;135676.0;0.0;269369.43999999994;0.0
240506161233;Given the ;1507241617619981_front.jpeg;1;(902.4, 1049.6), (1017.6, 1267.2);(14.0, 797.0), (442.0, 480.0);0;135676.0;0;271352.0;0.0;160743.52000000002;0.0
240506161302;Given the ;1507241617619981_front.jpeg;2;(182.4, 1024.0), (364.8, 1280.0);(14.0, 797.0), (442.0, 480.0);0;135676.0;0;407028.0;0.0;182370.4;0.0
240506161333;Given the ;1507241617619981_front.jpeg;0;(211.2, 678.4000000000001), (422.4, 1062.3999999999999);(436.0, 653.0), (534.0, 579.0);0;7252.0;0;7252.0;0.0;88352.79999999994;0.0
240506161401;Given the ;1507241617619981_front.jpeg;1;(134.4, 844.8000000000001), (268.8, 1216.0);(436.0, 653.0), (534.0, 579.0);0;7252.0;0;14504.0;0.0;57141.27999999999;0.0
240506161431;Given the ;1507241617619981_front.jpeg;2;(864.0, 1126.4), (921.5999999999999, 1280.0);(436.0, 653.0), (534.0, 579.0);0;7252.0;0;21756.0;0.0;16099.35999999998;0.0
240506161458;Given the ;1507241617619981_front.jpeg;0;(96.0, 691.2), (384.0, 1126.4);(1072.0, 643.0), (1229.0, 1241.0);0;93886.0;0;93886.0;0.0;219223.6;0.0
240506161528;Given the ;1507241617619981_front.jpeg;1;(76.8, 691.2), (230.39999999999998, 985.6);(1072.0, 643.0), (1229.0, 1241.0);0;93886.0;0;187772.0;0.0;139105.84;0.0
240506161559;Given the ;1507241617619981_front.jpeg;2;(134.4, 755.1999999999999), (326.40000000000003, 1254.4);(1072.0, 643.0), (1229.0, 1241.0);0;93886.0;0;281658.0;0.0;189732.40000000002;0.0
240506161627;Given the ;1507241618620181_front.jpeg;0;(864.0, 857.6), (1017.6, 1126.4);(833.0, 785.0), (1136.0, 1317.0);41287.680000000015;161196.0;41287.680000000015;161196.0;0.2561334028139657;161196.0;0.25613181386750383
240506161656;Given the ;1507241618620181_front.jpeg;1;(768.0, 870.4000000000001), (921.5999999999999, 1075.2);(833.0, 785.0), (1136.0, 1317.0);18145.279999999977;161196.0;59432.95999999999;322392.0;0.11256656492716927;174508.0;0.10397904979112813
240506161726;Given the ;1507241618620181_front.jpeg;2;(844.8, 1024.0), (1036.8000000000002, 1280.0);(833.0, 785.0), (1136.0, 1317.0);49152.00000000006;161196.0;108584.96000000005;483588.0;0.3049207176356737;161196.0;0.3049188260327429
240506161755;Given the ;1507241618620181_front.jpeg;0;(940.8, 755.1999999999999), (1075.2, 1139.2);(1398.0, 677.0), (1539.0, 1537.0);0;121260.0;0;121260.0;0.0;172869.60000000003;0.0
240506161823;Given the ;1507241618620181_front.jpeg;1;(883.2, 678.4000000000001), (1036.8000000000002, 1062.3999999999999);(1398.0, 677.0), (1539.0, 1537.0);0;121260.0;0;242520.0;0.0;180242.40000000002;0.0
240506161853;Given the ;1507241618620181_front.jpeg;2;(877.44, 1011.2), (1038.72, 1253.12);(1398.0, 677.0), (1539.0, 1537.0);0;121260.0;0;363780.0;0.0;160276.85759999996;0.0
240506161925;Given the ;1507241619619977_front.jpeg;0;(1612.8, 1024.0), (1785.6000000000001, 1280.0);(390.0, 633.0), (515.0, 559.0);0;9250.0;0;9250.0;0.0;53486.80000000005;0.0
240506161955;Given the ;1507241619619977_front.jpeg;1;(1612.8, 729.5999999999999), (1881.6, 1126.4);(390.0, 633.0), (515.0, 559.0);0;9250.0;0;18500.0;0.0;115909.84000000003;0.0
240506162023;Given the ;1507241619619977_front.jpeg;2;(1689.6, 857.6), (1920.0, 1267.2);(390.0, 633.0), (515.0, 559.0);0;9250.0;0;27750.0;0.0;103621.84000000004;0.0
240506162055;Given the ;1507241626620100_front.jpeg;0;(921.5999999999999, 857.6), (998.4000000000001, 1126.4);(84.0, 657.0), (156.0, 235.0);0;30384.0;0;30384.0;0.0;51027.840000000055;0.0
240506162143;Given the ;1507241626620100_front.jpeg;1;(326.40000000000003, 832.0), (537.6, 1254.4);(84.0, 657.0), (156.0, 235.0);0;30384.0;0;60768.0;0.0;119594.88000000002;0.0
240506162212;Given the ;1507241626620100_front.jpeg;2;(883.2, 832.0), (1036.8000000000002, 1254.4);(84.0, 657.0), (156.0, 235.0);0;30384.0;0;91152.0;0.0;95264.64000000007;0.0
240506162240;Given the ;1507241626620100_front.jpeg;0;(921.5999999999999, 844.8000000000001), (998.4000000000001, 1216.0);(848.0, 827.0), (1189.0, 1288.0);28508.16000000006;157201.0;28508.16000000006;157201.0;0.1813484647044234;157201.0;0.18134731110291258
240506162308;Given the ;1507241626620100_front.jpeg;1;(422.4, 934.4), (729.6, 1241.6);(848.0, 827.0), (1189.0, 1288.0);0;157201.0;28508.16000000006;314402.0;0.0;251572.84;0.0
240506162337;Given the ;1507241626620100_front.jpeg;2;(921.5999999999999, 972.8), (1036.8000000000002, 1216.0);(848.0, 827.0), (1189.0, 1288.0);28016.640000000072;157201.0;56524.800000000134;471603.0;0.17822176703710582;157201.0;0.1782206333252762
240506162404;Given the ;1507245557916301_front.jpeg;0;(921.5999999999999, 422.40000000000003), (998.4000000000001, 844.8000000000001);(956.0, 641.0), (1008.0, 1056.0);8641.12000000002;21580.0;8641.12000000002;21580.0;0.40042261353104824;45379.200000000055;0.19041608454788675
240506162428;Given the ;1507245557916301_front.jpeg;1;(921.5999999999999, 729.5999999999999), (1017.6, 806.4);(956.0, 641.0), (1008.0, 1056.0);3993.6000000000035;21580.0;12634.720000000025;43160.0;0.1850602409638556;24959.200000000015;0.15999871795899076
240506162456;Given the ;1507245557916301_front.jpeg;2;(902.4, 640.0), (940.8, 844.8000000000001);(956.0, 641.0), (1008.0, 1056.0);0;21580.0;12634.720000000025;64740.0;0.0;29444.32;0.0
240506162522;Given the ;1507245558916417_front.jpeg;0;(1180.8, 960.0), (1257.6000000000001, 1267.2);(902.0, 629.0), (960.0, 1014.0);0;22330.0;0;22330.0;0.0;45922.960000000065;0.0
240506162551;Given the ;1507245558916417_front.jpeg;1;(1036.8000000000002, 550.4), (1075.2, 652.8);(902.0, 629.0), (960.0, 1014.0);0;22330.0;0;44660.0;0.0;26262.159999999985;0.0
240506162618;Given the ;1507245558916417_front.jpeg;2;(1286.4, 614.4), (1344.0, 1088.0);(902.0, 629.0), (960.0, 1014.0);0;22330.0;0;66990.0;0.0;49609.35999999996;0.0
240506162645;Given the ;1507245563916108_front.jpeg;0;(844.8, 716.8000000000001), (902.4, 921.5999999999999);(468.0, 629.0), (554.0, 645.0);0;1376.0;0;1376.0;0.0;13172.479999999996;0.0
240506162710;Given the ;1507245563916108_front.jpeg;1;(892.8000000000001, 787.2), (969.6, 940.8);(468.0, 629.0), (554.0, 645.0);0;1376.0;0;2752.0;0.0;13172.479999999987;0.0
240506162741;Given the ;1507245563916108_front.jpeg;2;(864.0, 768.0), (940.8, 921.5999999999999);(468.0, 629.0), (554.0, 645.0);0;1376.0;0;4128.0;0.0;13172.479999999987;0.0
240506162807;Given the ;1507245565916167_front.jpeg;0;(422.4, 844.8000000000001), (480.0, 1139.2);(269.0, 665.0), (361.0, 422.0);0;22356.0;0;22356.0;0.0;39313.44;0.0
240506162835;Given the ;1507245565916167_front.jpeg;1;(355.2, 595.2), (422.4, 864.0);(269.0, 665.0), (361.0, 422.0);0;22356.0;0;44712.0;0.0;40419.35999999999;0.0
240506162901;Given the ;1507245565916167_front.jpeg;2;(211.2, 652.8), (345.59999999999997, 998.4000000000001);(269.0, 665.0), (361.0, 422.0);0;22356.0;0;67068.0;0.0;68804.64000000001;0.0
240506162928;Given the ;1507245566916043_front.jpeg;0;(272.64, 256.0), (303.36, 403.2);(181.0, 661.0), (269.0, 332.0);0;28952.0;0;28952.0;0.0;33473.984000000004;0.0
240506162956;Given the ;1507245566916043_front.jpeg;1;(261.12, 586.24), (320.64000000000004, 719.3600000000001);(181.0, 661.0), (269.0, 332.0);0;28952.0;0;57904.0;0.0;36875.302400000015;0.0
240506163025;Given the ;1507245566916043_front.jpeg;2;(864.0, 512.0), (921.5999999999999, 601.5999999999999);(181.0, 661.0), (269.0, 332.0);0;28952.0;0;86856.0;0.0;34112.959999999985;0.0
240506163058;Given the ;1507250075983606_front.jpeg;0;(921.5999999999999, 704.0), (979.2, 832.0);(1209.0, 621.0), (1275.0, 1336.0);0;47190.0;0;47190.0;0.0;54562.80000000002;0.0
240506163127;Given the ;1507250075983606_front.jpeg;1;(864.0, 742.4), (921.5999999999999, 870.4000000000001);(1209.0, 621.0), (1275.0, 1336.0);0;47190.0;0;94380.0;0.0;54562.799999999996;0.0
240506163203;Given the ;1507250075983606_front.jpeg;2;(1267.2, 512.0), (1324.8, 627.2);(1209.0, 621.0), (1275.0, 1336.0);48.36000000000007;47190.0;48.36000000000007;141570.0;0.0010247933884297536;53777.15999999999;0.0008992498069848444
240506163235;Given the ;1507250076983657_front.jpeg;0;(921.5999999999999, 665.6), (1017.6, 1024.0);(1269.0, 621.0), (1347.0, 1422.0);0;62478.0;0;62478.0;0.0;96884.40000000004;0.0
240506163306;Given the ;1507250076983657_front.jpeg;1;(921.5999999999999, 678.4000000000001), (979.2, 768.0);(1269.0, 621.0), (1347.0, 1422.0);0;62478.0;0;124956.0;0.0;67638.96;0.0
240506163339;Given the ;1507250076983657_front.jpeg;2;(806.4, 320.0), (883.2, 576.0);(1269.0, 621.0), (1347.0, 1422.0);0;62478.0;0;187434.0;0.0;82138.80000000002;0.0
240506163409;Given the ;1507250077983698_front.jpeg;0;(1132.8, 460.79999999999995), (1190.4, 640.0);(1317.0, 629.0), (1401.0, 1506.0);0;73668.0;0;73668.0;0.0;83989.92000000003;0.0
240506163440;Given the ;1507250077983698_front.jpeg;1;(1382.3999999999999, 486.4), (1478.4, 793.6);(1317.0, 629.0), (1401.0, 1506.0);3061.5600000000227;73668.0;3061.5600000000227;147336.0;0.04155888581202181;100097.64000000004;0.030585430531324117
240506163513;Given the ;1507250077983698_front.jpeg;2;(1267.2, 358.40000000000003), (1382.3999999999999, 640.0);(1317.0, 629.0), (1401.0, 1506.0);719.3999999999985;73668.0;3780.960000000021;221004.0;0.009765434109789847;105388.91999999995;0.0068260797617077495
240506163545;Given the ;1507250078983371_front.jpeg;0;(1036.8000000000002, 307.2), (1094.3999999999999, 448.0);(1410.0, 623.0), (1500.0, 1619.0);0;89640.0;0;89640.0;0.0;97750.07999999996;0.0
240506163622;Given the ;1507250078983371_front.jpeg;1;(1036.8000000000002, 857.6), (1075.2, 1203.1999999999998);(1410.0, 623.0), (1500.0, 1619.0);0;89640.0;0;179280.0;0.0;102911.03999999995;0.0
240506163656;Given the ;1507250078983371_front.jpeg;2;(979.2, 691.2), (1056.0, 1267.2);(1410.0, 623.0), (1500.0, 1619.0);0;89640.0;0;268920.0;0.0;133876.8;0.0
240506163729;Given the ;1507250079983493_front.jpeg;0;(1296.0, 729.5999999999999), (1392.0, 1036.8000000000002);(1464.0, 627.0), (1595.0, 1715.0);0;142528.0;0;142528.0;0.0;172019.2;0.0
240506163758;Given the ;1507250079983493_front.jpeg;1;(1612.8, 499.20000000000005), (1689.6, 806.4);(1464.0, 627.0), (1595.0, 1715.0);0;142528.0;0;285056.0;0.0;166120.96;0.0
240506163832;Given the ;1507250079983493_front.jpeg;2;(1113.6, 396.8), (1190.4, 627.2);(1464.0, 627.0), (1595.0, 1715.0);0;142528.0;0;427584.0;0.0;160222.72000000003;0.0
240506163920;Given the ;1507250080983797_front.jpeg;0;(1171.2, 819.2), (1267.2, 1254.4);(1528.0, 623.0), (1675.0, 1844.0);0;179487.0;0;179487.0;0.0;221266.2;0.0
240506163954;Given the ;1507250080983797_front.jpeg;1;(1173.12, 806.4), (1228.8, 1094.4);(1528.0, 623.0), (1675.0, 1844.0);0;179487.0;0;358974.0;0.0;195522.84000000003;0.0
240506164029;Given the ;1507250080983797_front.jpeg;2;(1036.8000000000002, 857.6), (1132.8, 1190.4);(1528.0, 623.0), (1675.0, 1844.0);0;179487.0;0;538461.0;0.0;211435.79999999993;0.0
240506164335;Given the ;1507265181781126_front.jpeg;0;(288.0, 780.8), (384.0, 1036.8000000000002);(655.0, 701.0), (749.0, 824.0);0;11562.0;0;11562.0;0.0;36138.00000000002;0.0
240506164541;Given the ;1507265181781126_front.jpeg;2;(374.40000000000003, 1171.2), (422.4, 1228.8);(655.0, 701.0), (749.0, 824.0);0;11562.0;0;23124.0;0.0;14326.799999999992;0.0
240506164633;Given the ;1507265182781291_front.jpeg;0;(576.0, 665.6), (672.0, 921.5999999999999);(568.0, 699.0), (678.0, 747.0);4608.0;5280.0;4608.0;5280.0;0.8727272727272727;25247.99999999999;0.18250227731791366
240506164829;Given the ;1507265182781291_front.jpeg;2;(345.59999999999997, 857.6), (422.4, 972.8);(568.0, 699.0), (678.0, 747.0);0;5280.0;4608.0;10560.0;0.0;14127.359999999997;0.0
240506165230;Given the ;1507265184781569_front.jpeg;0;(153.6, 729.5999999999999), (249.60000000000002, 1088.0);(311.0, 699.0), (413.0, 550.0);0;15198.0;0;15198.0;0.0;49604.400000000016;0.0
240506165551;Given the ;1507265186784072_front.jpeg;0;(1632.0, 576.0), (1824.0, 960.0);(1635.0, 719.0), (1758.0, 1894.0);29643.0;144525.0;29643.0;144525.0;0.2051063829787234;188610.0;0.157164746488805
240506165635;Given the ;1507265186784072_front.jpeg;1;(1632.0, 704.0), (1824.0, 960.0);(1635.0, 719.0), (1758.0, 1894.0);29643.0;144525.0;59286.0;289050.0;0.2051063829787234;164034.0;0.18071143353552596
240506165825;Given the ;1507265186784072_front.jpeg;2;(1632.0, 857.6), (1766.4, 1062.3999999999999);(1635.0, 719.0), (1758.0, 1894.0);25190.39999999998;144525.0;84476.39999999998;433575.0;0.1742978723404254;146859.72000000003;0.1715257830684745
240506165923;Given the ;1507265187785073_front.jpeg;0;(1612.8, 729.5999999999999), (1747.2, 832.0);(1482.0, 754.0), (1602.0, 1746.0);0;119040.0;0;119040.0;0.0;132802.56000000003;0.0
240506170012;Given the ;1507265187785073_front.jpeg;1;(1459.2, 640.0), (1555.2, 947.2);(1482.0, 754.0), (1602.0, 1746.0);14142.240000000013;119040.0;14142.240000000013;238080.0;0.11880241935483882;134388.96;0.10523286114528209
240506170137;Given the ;1507265187785073_front.jpeg;2;(1555.2, 704.0), (1632.0, 832.0);(1482.0, 754.0), (1602.0, 1746.0);3650.3999999999965;119040.0;17792.64000000001;357120.0;0.03066532258064513;125220.0;0.029151659865358018
